meta_data_team_id,meta_data_team_name,league_id,season_id,PC1,PC2,PC3,Elo
281b0e73,Montpellier,13,2021-2022,-0.24305908231295975,3.262482499176273,-2.2550991122034354,1560.50402832
d7a486cd,Nantes,13,2021-2022,-0.29562919589560066,2.5948840297346347,1.8246217087396415,1630.71911621
132ebc33,Nice,13,2021-2022,3.413629176430876,0.2072365601136601,-0.15938933827362528,1664.39196777
e2d8892c,Paris S,13,2021-2022,16.31160759131108,-6.092419939711582,-3.1489165746840264,1859.42980957
7fdd64e0,Reims,13,2021-2022,-2.4715400991353205,3.2344826857882456,-1.7488108774425486,1601.07263184
b3072e00,Rennes,13,2021-2022,8.951031076217582,-4.078312665977234,2.649969749912439,1719.70068359
d298ef2c,Saint,13,2021-2022,-0.830920516408042,6.166563030930453,-2.998673849930298,1696.0341238207259
c0d3eab4,Strasbourg,13,2021-2022,3.0511637079634855,-0.4909362589811869,2.9974798154901787,1668.04199219
54195385,Troyes,13,2021-2022,-3.317367359817322,4.393702742264594,-2.6742596692354916,1547.05651855
7a54bb4f,Ajaccio,13,2022-2023,-7.248024413206002,7.434823004585123,-0.8831066487345679,1408.40759277
69236f98,Angers,13,2022-2023,-2.4656352420999195,5.232204979442704,-6.152103085186777,1430.69885254
5ae09109,Auxerre,13,2022-2023,-3.2407530076241557,6.006952046727246,-0.5695538710612965,1508.07226562
fb08dbb3,Brest,13,2022-2023,-1.159725281196106,4.635284886672763,-0.41724882688362724,1578.3515625
d9676424,Clermont Foot,13,2022-2023,0.004712616113736281,4.1356164344117206,-2.820000240964504,1578.86181641
fd4e0f7d,Lens,13,2022-2023,8.272605994711766,-3.5018221166320913,0.3633021533264066,1756.68395996
cb188c0c,Lille,13,2022-2023,10.36438651888574,-1.4141993475045485,-1.634874679149739,1705.77429199
d2c87802,Lorient,13,2022-2023,1.3126286021731262,2.4305775584691824,-5.313697835176901,1565.25048828
d53c0b06,Lyon,13,2022-2023,9.548934913591582,1.570299619267444,-3.595132765675052,1708.24743652
5725cc7b,Marseille,13,2022-2023,8.50733986073266,-0.06022422096536427,-0.11961534193330929,1722.44055176
fd6114db,Monaco,13,2022-2023,5.923599168638997,-0.06522929411306155,-0.6765122692249018,1664.80285645
281b0e73,Montpellier,13,2022-2023,0.9940429306066695,3.342518328839594,-1.4241517072425072,1590.89880371
d7a486cd,Nantes,13,2022-2023,-0.15148264610775644,5.191272728039846,-1.9228444724682965,1524.43164062
132ebc33,Nice,13,2022-2023,5.4978701745444605,1.6854117067571368,-2.3417454242571822,1644.2701416
e2d8892c,Paris S,13,2022-2023,16.425580262818514,-5.627764370462215,-4.934087325534491,1825.62841797
7fdd64e0,Reims,13,2022-2023,4.213993575700348,3.1492449278149146,-0.9747170834827151,1610.34423828
b3072e00,Rennes,13,2022-2023,8.809598910488722,-1.854471839334322,-0.25354637350031045,1700.05041504
c0d3eab4,Strasbourg,13,2022-2023,0.23956610661538413,3.4015917819573973,-1.5068853531518407,1610.48657227
3f8c4b5f,Toulouse,13,2022-2023,3.352594023455735,3.05870032808941,-2.548947374233172,1556.95031738
54195385,Troyes,13,2022-2023,-3.148755399587683,3.9626602153109776,-6.062144571761052,1448.54772949
fb08dbb3,Brest,13,2023-2024,2.696086457916093,-0.74220938188964,3.029536945048075,1704.33203125
d9676424,Clermont Foot,13,2023-2024,-4.547655090489801,2.9463414816563547,-5.1465131700913185,1538.69848633
5c2737db,Le Havre,13,2023-2024,-5.188193031103616,-0.19945190731226542,-1.8100190587190501,1542.11987305
fd4e0f7d,Lens,13,2023-2024,2.1204842004488578,-2.1252691200835567,-0.7202365673119959,1719.13769531
cb188c0c,Lille,13,2023-2024,2.9823991804203986,-3.8624452285876525,-1.3518361948147528,1751.39599609
d2c87802,Lorient,13,2023-2024,-3.293540213333157,0.3396981763467636,-6.359385128522334,1558.77148438
d53c0b06,Lyon,13,2023-2024,2.3376653837228356,-2.123448984909705,-3.712450240829756,1713.1796875
5725cc7b,Marseille,13,2023-2024,2.370530248823523,-2.9928639608102894,-1.0870022482821102,1724.24462891
f83960ae,Metz,13,2023-2024,-8.716773887318602,1.1497691836993613,-1.2432236670301748,1536.86694336
fd6114db,Monaco,13,2023-2024,5.291045047726687,-2.7880223900843717,-0.9567439573591955,1761.04504395
281b0e73,Montpellier,13,2023-2024,-2.8745397698695845,0.9363028695623137,-1.8861457152000227,1645.79785156
d7a486cd,Nantes,13,2023-2024,-5.155161977514011,0.9871862194072416,-3.0738413163194562,1541.51818848
132ebc33,Nice,13,2023-2024,1.0522589154976738,-3.767549334790695,-3.3574833733929905,1702.64208984
e2d8892c,Paris S,13,2023-2024,12.74754395725411,-7.325578243954267,-4.617650416861576,1877.40136719
7fdd64e0,Reims,13,2023-2024,-0.2822729107016728,-0.09057174408539366,-2.1718608278956744,1633.6229248
b3072e00,Rennes,13,2023-2024,2.5599323846089765,-2.8541959034633955,-2.7894965497636695,1693.56115723
c0d3eab4,Strasbourg,13,2023-2024,-3.8650183993447533,-0.9463083424827087,-3.0715100021706214,1608.73596191
3f8c4b5f,Toulouse,13,2023-2024,-1.9292560689316773,-1.4997334058579213,-2.43137371250044,1644.09509277
922493f3,Atalanta,11,2018-2019,11.83640669096931,0.10201391416752104,3.289687362306681,1750.15283203
1d8099f8,Bologna,11,2018-2019,-0.7104530579431672,4.122003198256303,1.9180174339394571,1575.45751953
c4260e09,Cagliari,11,2018-2019,-2.1976660469214737,6.046711344512365,1.814186361491009,1535.07202148
cc919b35,Chievo,11,2018-2019,-6.047518809908363,7.221660214306326,0.4271484003140086,1445.73742676
a3d88bd8,Empoli,11,2018-2019,1.447342692224589,2.3999737390201488,-2.438584488636237,1550.68273926
421387cf,Fiorentina,11,2018-2019,1.6257808472119326,2.6673002195382316,0.9872440765151007,1594.74365234
6a7ad59d,Frosinone,11,2018-2019,-5.346169917606802,5.740782421998031,-0.0379042966979174,1456.62866211
658bf2de,Genoa,11,2018-2019,-2.5865952472097375,5.315794416409704,3.6239234268922984,1540.24609375
d609edc0,Inter,11,2018-2019,9.964466614508085,0.044212670390414044,2.7501960097198714,1733.46191406
e0652b02,Juventus,11,2018-2019,9.398394307014636,-1.651864335069986,3.3778620384126197,1870.95153809
7213da33,Lazio,11,2018-2019,5.944904055396779,2.1510268306454976,1.4469690418872907,1661.72021484
dc56fe14,Milan,11,2018-2019,5.628939640328564,1.0118075395533275,0.01037931110582641,1713.78881836
d48ad4ff,Napoli,11,2018-2019,12.168896016165316,-3.0661948185617387,1.4471218132667325,1808.96850586
eab4234c,Parma,11,2018-2019,-6.460709766063714,5.700668697300949,-0.3003729958098529,1501.35791016
cf74a709,Roma,11,2018-2019,6.64240050744599,0.27960731461485283,2.1529854807036584,1750.7598877
8ff9e3b3,Sampdoria,11,2018-2019,4.170524341060266,1.4507134507039636,-1.0565522101235116,1612.12451172
e2befd26,Sassuolo,11,2018-2019,2.373378411768614,2.591970032372507,-1.527566173902823,1568.71862793
1d2fe027,SPAL,11,2018-2019,-0.30150241091703334,3.38188321171894,0.30210716747494615,1696.0341238207259
105360fe,Torino,11,2018-2019,1.474127237372924,3.6134908674670894,5.580319115525252,1696.02563477
04eea015,Udinese,11,2018-2019,-3.6875962622953824,5.476699594880701,0.22204010532179835,1564.39294434
922493f3,Atalanta,11,2019-2020,14.2315501460563,-3.017808974303665,2.413004205781178,1818.68933105
1d8099f8,Bologna,11,2019-2020,3.296684744482457,3.1728540408639496,-1.5514359908766304,1591.19787598
4ef57aeb,Brescia,11,2019-2020,-5.278613260538569,5.255948009783942,-2.781996324920245,1459.98876953
c4260e09,Cagliari,11,2019-2020,-1.5550918559732088,3.331877490324699,-1.3613725062581572,1585.83398438
421387cf,Fiorentina,11,2019-2020,2.5539377242328154,2.0565442638371665,-1.0388346505654897,1622.43591309
658bf2de,Genoa,11,2019-2020,-0.7423760227063763,4.787031243554412,-3.1689523608951915,1561.91223145
0e72edf2,Hellas Verona,11,2019-2020,-0.8628066200376991,3.4714176191591615,1.3755760421577332,1696.0341238207259
d609edc0,Inter,11,2019-2020,10.086900015695862,-3.8043315710255103,1.8791491313542605,1801.95031738
e0652b02,Juventus,11,2019-2020,11.511776514085376,-2.23598164002352,-1.7069014077332403,1906.68383789
7213da33,Lazio,11,2019-2020,7.925629745795209,-2.3145828843898846,-0.600780490908648,1768.94372559
ffcbe334,Lecce,11,2019-2020,0.4764304146198496,4.178757446516148,-4.999175972676327,1509.38195801
dc56fe14,Milan,11,2019-2020,7.104986025025398,0.9478484390870954,-0.042352319192270144,1675.45288086
d48ad4ff,Napoli,11,2019-2020,10.003662822691908,-3.033423363110379,-1.9605058359702205,1769.24316406
eab4234c,Parma,11,2019-2020,-0.6884590114104103,2.90186423881213,-1.6354731323308458,1581.30737305
cf74a709,Roma,11,2019-2020,9.04973520731536,-1.0572036797730235,-0.23766563120337839,1741.62268066
8ff9e3b3,Sampdoria,11,2019-2020,-0.929247928232966,3.5850858276023283,0.12488431177842955,1583.06494141
e2befd26,Sassuolo,11,2019-2020,7.170260514197594,-0.5722645886515882,-5.3185087755425755,1606.58813477
1d2fe027,SPAL,11,2019-2020,-3.9315677548934103,6.308286522439516,-3.0922848168282986,1696.0341238207259
105360fe,Torino,11,2019-2020,-1.00506697471447,5.940331235558394,-0.6918184582043215,1607.61022949
04eea015,Udinese,11,2019-2020,-1.6148081386790762,2.594241387648571,-0.9064427847807132,1566.82006836
922493f3,Atalanta,11,2020-2021,12.906945401213306,-2.877989333256674,2.0831594015729364,1836.63232422
4fcb34fd,Benevento,11,2020-2021,-4.469496489808989,3.3591774860180865,-1.820999670112091,1517.66296387
1d8099f8,Bologna,11,2020-2021,2.1306745135923846,2.5397753666864316,-3.7177707656721806,1593.50939941
c4260e09,Cagliari,11,2020-2021,-1.8987475566233767,3.0270311721705174,-0.37633916590462796,1588.58508301
3074d7b1,Crotone,11,2020-2021,-3.0094072535143943,3.920943119804234,-4.537197812641456,1481.16796875
421387cf,Fiorentina,11,2020-2021,-1.9704864367814268,2.9395246141101223,-0.37440070407188625,1628.54321289
421387cf,Fiorentina,11,2020-2021,-1.9704864367814268,2.9395246141101223,-0.37440070407188625,1628.54321289
658bf2de,Genoa,11,2020-2021,-2.756649056347645,3.2256463061065683,-2.3461472631879086,1604.8112793
0e72edf2,Hellas Verona,11,2020-2021,-2.7865366648173655,3.18667420388934,2.811491923638308,1696.0341238207259
0e72edf2,Hellas Verona,11,2020-2021,-2.7865366648173655,3.18667420388934,2.811491923638308,1696.0341238207259
d609edc0,Inter,11,2020-2021,9.854817963477654,-6.488709644788787,0.3789034637972608,1898.13305664
e0652b02,Juventus,11,2020-2021,12.366457242111585,-2.491208541714517,-0.9679698155895218,1849.1340332
e0652b02,Juventus,11,2020-2021,12.366457242111585,-2.491208541714517,-0.9679698155895218,1849.1340332
7213da33,Lazio,11,2020-2021,6.116724043860147,0.9019449711703669,-1.5315791860239567,1732.31726074
dc56fe14,Milan,11,2020-2021,7.684005953551651,-1.1653014676542934,0.32274006161237645,1802.77172852
dc56fe14,Milan,11,2020-2021,7.684005953551651,-1.1653014676542934,0.32274006161237645,1802.77172852
d48ad4ff,Napoli,11,2020-2021,11.370859200694067,-4.487686958914231,-0.6065587274311321,1803.56152344
d48ad4ff,Napoli,11,2020-2021,11.370859200694067,-4.487686958914231,-0.6065587274311321,1803.56152344
eab4234c,Parma,11,2020-2021,-1.0165653822556964,4.911856639860074,-2.355306596991454,1490.37426758
cf74a709,Roma,11,2020-2021,6.972952299684887,-2.4114660143747795,-1.0608946232731722,1738.81799316
8ff9e3b3,Sampdoria,11,2020-2021,-0.49559544015575296,2.722170104353244,0.7914666249846434,1643.21496582
e2befd26,Sassuolo,11,2020-2021,7.420009361142179,-0.34973683783438686,-4.9142429096989835,1697.33581543
e2befd26,Sassuolo,11,2020-2021,7.420009361142179,-0.34973683783438686,-4.9142429096989835,1697.33581543
68449f6d,Spezia,11,2020-2021,1.6444505506295695,3.0792052925573836,-1.502344121505199,1542.16235352
105360fe,Torino,11,2020-2021,-0.12003821834900909,3.2322729287907563,0.03147779137391682,1586.1829834
04eea015,Udinese,11,2020-2021,-1.6990233711174134,2.439869093660772,-2.495983012575514,1590.83837891
922493f3,Atalanta,11,2021-2022,8.48732919395551,0.732884125142787,1.0510354962540314,1729.88452148
1d8099f8,Bologna,11,2021-2022,-1.097830765930189,1.8064809829426947,-2.6394415728578933,1599.7166748
c4260e09,Cagliari,11,2021-2022,-5.469147323404247,5.387984033181997,0.8603524078046626,1524.32446289
a3d88bd8,Empoli,11,2021-2022,-0.5464333791945817,3.8166744764907423,-4.1361220557035905,1547.05651855
a3d88bd8,Empoli,11,2021-2022,-0.5464333791945817,3.8166744764907423,-4.1361220557035905,1547.05651855
421387cf,Fiorentina,11,2021-2022,6.5754529832588,-0.3950162960662325,0.22279651978644366,1654.35888672
421387cf,Fiorentina,11,2021-2022,6.5754529832588,-0.3950162960662325,0.22279651978644366,1654.35888672
658bf2de,Genoa,11,2021-2022,-5.280145798803651,7.442105743680877,0.02499704737810182,1536.02307129
0e72edf2,Hellas Verona,11,2021-2022,0.9025332255113048,1.2109005882244805,1.0199696821116302,1696.0341238207259
0e72edf2,Hellas Verona,11,2021-2022,0.9025332255113048,1.2109005882244805,1.0199696821116302,1696.0341238207259
d609edc0,Inter,11,2021-2022,12.156246200079154,-5.402179921475783,1.9360566600702127,1863.92224121
e0652b02,Juventus,11,2021-2022,4.3593012304703604,-0.9422909602854542,-0.9109021647563297,1783.07336426
e0652b02,Juventus,11,2021-2022,4.3593012304703604,-0.9422909602854542,-0.9109021647563297,1783.07336426
7213da33,Lazio,11,2021-2022,6.928321360334867,-2.670822086976975,-3.2859094832731657,1721.38867188
7213da33,Lazio,11,2021-2022,6.928321360334867,-2.670822086976975,-3.2859094832731657,1721.38867188
dc56fe14,Milan,11,2021-2022,7.471515301870858,-1.0131671554309656,1.0127272508542038,1833.27490234
dc56fe14,Milan,11,2021-2022,7.471515301870858,-1.0131671554309656,1.0127272508542038,1833.27490234
d48ad4ff,Napoli,11,2021-2022,9.050380605700266,-4.822986266342728,-0.8328096538777844,1800.57641602
d48ad4ff,Napoli,11,2021-2022,9.050380605700266,-4.822986266342728,-0.8328096538777844,1800.57641602
cf74a709,Roma,11,2021-2022,5.660759951431855,0.018902414955082433,1.42273697228178,1754.90844727
c5577084,Salernitana,11,2021-2022,-6.192728475569662,5.379047607286031,-1.8443166387079224,1489.5456543
8ff9e3b3,Sampdoria,11,2021-2022,-3.539107250982185,3.136559149645119,-0.05635598420462201,1580.58288574
8ff9e3b3,Sampdoria,11,2021-2022,-3.539107250982185,3.136559149645119,-0.05635598420462201,1580.58288574
e2befd26,Sassuolo,11,2021-2022,5.043666240539543,0.4008788658618186,-5.388413532102928,1654.8034668
e2befd26,Sassuolo,11,2021-2022,5.043666240539543,0.4008788658618186,-5.388413532102928,1654.8034668
68449f6d,Spezia,11,2021-2022,-4.971919556046765,4.9969928117187035,-3.179053680938266,1524.81665039
105360fe,Torino,11,2021-2022,-0.6298239430867318,2.48849092288593,2.6178027796776253,1624.25280762
04eea015,Udinese,11,2021-2022,0.10778648974713717,0.619947342589633,-0.5913712446194687,1632.2512207
af5d5982,Venezia,11,2021-2022,-5.335518886983222,6.399885339223087,-5.4785381553954435,1469.50964355
922493f3,Atalanta,11,2022-2023,5.427622322735109,0.3928035900330809,-0.0790384752095948,1754.99853516
1d8099f8,Bologna,11,2022-2023,2.0715270740137703,1.4503851633695672,-2.9128958540135432,1697.76904297
9aad3a77,Cremonese,11,2022-2023,-5.169479070889432,6.07437553259139,-1.9473155302700207,1521.46948242
a3d88bd8,Empoli,11,2022-2023,-2.5663940501996043,3.914491153746774,-3.6991875078140763,1637.99682617
421387cf,Fiorentina,11,2022-2023,5.459069066250273,0.8130873444932077,1.3455677667151786,1750.79882812
421387cf,Fiorentina,11,2022-2023,5.459069066250273,0.8130873444932077,1.3455677667151786,1750.79882812
0e72edf2,Hellas Verona,11,2022-2023,-6.862424140652522,4.892714284190524,2.4133712240620326,1696.0341238207259
d609edc0,Inter,11,2022-2023,8.231195330800627,-3.089512179381552,0.5191046350276768,1884.875
e0652b02,Juventus,11,2022-2023,4.179896318188824,-1.1135270020987407,0.8772511703897645,1794.56347656
e0652b02,Juventus,11,2022-2023,4.179896318188824,-1.1135270020987407,0.8772511703897645,1794.56347656
7213da33,Lazio,11,2022-2023,4.4554314429234925,-2.5582752529055894,-0.6612197838104382,1775.41540527
ffcbe334,Lecce,11,2022-2023,-5.953150812672267,5.446480072480956,1.4790812862045346,1589.6138916
dc56fe14,Milan,11,2022-2023,6.639908891393013,-0.595599484521708,-0.2394049545448503,1830.19677734
dc56fe14,Milan,11,2022-2023,6.639908891393013,-0.595599484521708,-0.2394049545448503,1830.19677734
21680aa4,Monza,11,2022-2023,2.1548641782090012,1.421531788512618,-3.353196401075004,1667.39440918
d48ad4ff,Napoli,11,2022-2023,12.383694771095497,-5.6365453502746385,0.7293329874222697,1906.79467773
cf74a709,Roma,11,2022-2023,1.7624202635581518,-0.4494191968486714,1.490131702364057,1791.04431152
c5577084,Salernitana,11,2022-2023,-4.398065678251038,3.307550273490165,-2.389998886065026,1627.05664062
8ff9e3b3,Sampdoria,11,2022-2023,-6.259996252280249,6.594946132291133,-3.5507760286254,1521.71398926
8ff9e3b3,Sampdoria,11,2022-2023,-6.259996252280249,6.594946132291133,-3.5507760286254,1521.71398926
e2befd26,Sassuolo,11,2022-2023,1.7306329277885442,0.6506239410939053,-2.8107637839880084,1663.15576172
e2befd26,Sassuolo,11,2022-2023,1.7306329277885442,0.6506239410939053,-2.8107637839880084,1663.15576172
68449f6d,Spezia,11,2022-2023,-4.04744006937929,5.904104920429277,-2.1519633498837387,1555.08825684
105360fe,Torino,11,2022-2023,0.2138254092040606,0.6567456645954838,0.9882473595561654,1701.16174316
04eea015,Udinese,11,2022-2023,0.8479673000984232,1.5805597952313688,-1.8818347635221218,1661.70239258
922493f3,Atalanta,11,2023-2024,6.789806153714881,-1.5265580602868845,0.6700571989151571,1896.87683105
1d8099f8,Bologna,11,2023-2024,3.9940250142411724,-0.5424884041235678,-2.8493480654744188,1795.25170898
c4260e09,Cagliari,11,2023-2024,-4.552024254619628,2.92287138736955,0.7886859331025626,1611.59204102
a3d88bd8,Empoli,11,2023-2024,-5.369136350087308,4.824715843460945,-2.9056683516356845,1638.60705566
421387cf,Fiorentina,11,2023-2024,4.779000034707765,-1.3482954564827685,0.021902217807826384,1763.97094727
421387cf,Fiorentina,11,2023-2024,4.779000034707765,-1.3482954564827685,0.021902217807826384,1763.97094727
6a7ad59d,Frosinone,11,2023-2024,-1.540770413271282,1.7857088440395774,-4.695730145382277,1610.27258301
658bf2de,Genoa,11,2023-2024,-4.336302047555969,1.4638549689828824,-0.4677835096262504,1696.19250488
0e72edf2,Hellas Verona,11,2023-2024,-4.2188956704850575,3.182803752918097,2.1474111632883193,1696.0341238207259
d609edc0,Inter,11,2023-2024,11.155831305644611,-7.317167927033118,1.5396659723008326,1964.77954102
e0652b02,Juventus,11,2023-2024,3.0984156635226716,-2.3750224003848803,1.0000726642639686,1827.82836914
e0652b02,Juventus,11,2023-2024,3.0984156635226716,-2.3750224003848803,1.0000726642639686,1827.82836914
7213da33,Lazio,11,2023-2024,2.118097053668483,-0.4690645957682399,-1.205313143529635,1784.74365234
ffcbe334,Lecce,11,2023-2024,-3.301964363086688,3.290411077677254,-1.7406918215389489,1618.49060059
dc56fe14,Milan,11,2023-2024,8.919567113666771,-3.50529434645992,-4.230624183655111,1838.72802734
dc56fe14,Milan,11,2023-2024,8.919567113666771,-3.50529434645992,-4.230624183655111,1838.72802734
21680aa4,Monza,11,2023-2024,-0.23674813933701544,1.667591015512907,-4.777693056745412,1664.85754395
d48ad4ff,Napoli,11,2023-2024,8.690425086013997,-1.7031710650975775,-0.9391071656598354,1778.8536377
d48ad4ff,Napoli,11,2023-2024,8.690425086013997,-1.7031710650975775,-0.9391071656598354,1778.8536377
cf74a709,Roma,11,2023-2024,3.9371593870768153,-2.4610177001518188,-2.5884183487166252,1812.41601562
c5577084,Salernitana,11,2023-2024,-7.024060720864937,4.980247653514993,-4.198408293975435,1531.0111084
e2befd26,Sassuolo,11,2023-2024,-3.47701795733187,2.4127812006629488,-3.968161608704317,1596.24829102
e2befd26,Sassuolo,11,2023-2024,-3.47701795733187,2.4127812006629488,-3.968161608704317,1596.24829102
105360fe,Torino,11,2023-2024,-1.8105740868546885,0.05762974032467719,0.801161506759753,1738.89416504
04eea015,Udinese,11,2023-2024,-5.227634540750181,2.9889714206712528,-1.6260222822629504,1666.17004395
02f8d026,AS Roma,208,2020-2021,-8.440449660156437,-13.301430899801055,1.7843031440479533,1696.0341238207259
